Timestamp,WU Local time,Temp,Dew Point,Humidity,Pressure,Visibility,Wind Direction,Wind Speed,Gust Speed,Precipitation,Events,Conditions
1434268560,6/14/2015 1:56 AM,  -,  -,N/A%,30.02 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1434272160,6/14/2015 2:56 AM,  -,  -,N/A%,30.00 in,10.0 mi,ESE,6.9 mph,  -,N/A,	 ,Clear
1434275760,6/14/2015 3:56 AM,  -,  -,N/A%,30.01 in,10.0 mi,ENE,8.1 mph,  -,N/A,	 ,Clear
1434279360,6/14/2015 4:56 AM,  -,  -,N/A%,30.01 in,10.0 mi,East,5.8 mph,  -,N/A,	 ,Unknown
1434282960,6/14/2015 5:56 AM,  -,  -,N/A%,30.02 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1434286560,6/14/2015 6:56 AM,  -,  -,N/A%,30.03 in,8.0 mi,NNW,3.5 mph,  -,N/A,	 ,Clear
1434290160,6/14/2015 7:56 AM,  -,  -,N/A%,30.03 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1434293760,6/14/2015 8:56 AM,  -,  -,N/A%,30.04 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1434297360,6/14/2015 9:56 AM,  -,  -,N/A%,30.05 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1434300960,6/14/2015 10:56 AM,  -,  -,N/A%,30.06 in,10.0 mi,NE,4.6 mph,  -,N/A,	 ,Clear
1434304380,6/14/2015 11:53 AM,  -,  -,N/A%,30.06 in,10.0 mi,ENE,4.6 mph,  -,N/A,Thunderstorm,Thunderstorm
1434304560,6/14/2015 11:56 AM,  -,  -,N/A%,30.06 in,10.0 mi,NNE,4.6 mph,  -,N/A,Thunderstorm,Thunderstorm
1434308160,6/14/2015 12:56 PM,  -,  -,N/A%,30.06 in,10.0 mi,ENE,9.2 mph,  -,N/A,Thunderstorm,Thunderstorm
1434310740,6/14/2015 1:39 PM,  -,  -,N/A%,30.06 in,10.0 mi,East,8.1 mph,  -,0.00 in,	 ,Clear
1434311760,6/14/2015 1:56 PM,  -,  -,N/A%,30.05 in,10.0 mi,ESE,10.4 mph,  -,0.00 in,	 ,Clear
1434312840,6/14/2015 2:14 PM,  -,  -,N/A%,30.05 in,10.0 mi,East,9.2 mph,  -,N/A,Thunderstorm,Thunderstorm
1434315360,6/14/2015 2:56 PM,  -,  -,N/A%,30.06 in,10.0 mi,SE,5.8 mph,  -,N/A,Thunderstorm,Thunderstorm
1434318960,6/14/2015 3:56 PM,  -,  -,N/A%,30.06 in,10.0 mi,North,  -,  -,N/A,Thunderstorm,Thunderstorm
1434319800,6/14/2015 4:10 PM,  -,  -,N/A%,30.06 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Clear
1434322560,6/14/2015 4:56 PM,  -,  -,N/A%,30.06 in,10.0 mi,West,8.1 mph,  -,N/A,	 ,Clear
1434326160,6/14/2015 5:56 PM,  -,  -,N/A%,30.07 in,10.0 mi,West,9.2 mph,  -,N/A,	 ,Clear
1434329760,6/14/2015 6:56 PM,  -,  -,N/A%,30.07 in,10.0 mi,SW,16.1 mph,19.6 mph,N/A,	 ,Clear
1434333360,6/14/2015 7:56 PM,  -,  -,N/A%,30.09 in,10.0 mi,SSW,8.1 mph,  -,N/A,	 ,Clear
1434336960,6/14/2015 8:56 PM,  -,  -,N/A%,30.16 in,10.0 mi,East,15.0 mph,24.2 mph,N/A,	 ,Mostly Cloudy
1434340560,6/14/2015 9:56 PM,  -,  -,N/A%,30.15 in,10.0 mi,ESE,9.2 mph,  -,N/A,	 ,Unknown
1434344160,6/14/2015 10:56 PM,  -,  -,N/A%,30.16 in,10.0 mi,ESE,9.2 mph,  -,N/A,	 ,Clear
1434347760,6/14/2015 11:56 PM,  -,  -,N/A%,30.18 in,10.0 mi,North,4.6 mph,  -,N/A,	 ,Clear
1434178560,6/13/2015 12:56 AM,  -,  -,N/A%,30.03 in,0.5 mi,SSE,5.8 mph,  -,N/A,Fog,Fog
1434182160,6/13/2015 1:56 AM,  -,  -,N/A%,30.02 in,0.2 mi,SSE,4.6 mph,  -,N/A,Fog,Fog
1434185760,6/13/2015 2:56 AM,  -,  -,N/A%,30.00 in,0.2 mi,Calm,Calm,  -,N/A,Fog,Fog
1434189360,6/13/2015 3:56 AM,  -,  -,N/A%,29.99 in,0.2 mi,Calm,Calm,  -,0.01 in,Fog,Fog
1434192960,6/13/2015 4:56 AM,  -,  -,N/A%,29.99 in,0.2 mi,NNW,3.5 mph,  -,N/A,Fog,Fog
1434196560,6/13/2015 5:56 AM,  -,  -,N/A%,29.99 in,0.2 mi,NNE,3.5 mph,  -,N/A,Fog,Fog
1434199860,6/13/2015 6:51 AM,  -,  -,N/A%,29.99 in,1.0 mi,NNE,3.5 mph,  -,N/A,	 ,Mist
1434200160,6/13/2015 6:56 AM,  -,  -,N/A%,29.99 in,4.0 mi,NNE,3.5 mph,  -,N/A,	 ,Haze
1434203760,6/13/2015 7:56 AM,  -,  -,N/A%,30.01 in,10.0 mi,South,8.1 mph,  -,N/A,	 ,Clear
1434204300,6/13/2015 8:05 AM,  -,  -,N/A%,30.01 in,1.5 mi,South,11.5 mph,  -,N/A,	 ,Partly Cloudy
1434204420,6/13/2015 8:07 AM,  -,  -,N/A%,30.01 in,0.5 mi,South,10.4 mph,  -,N/A,Fog,Fog
1434206580,6/13/2015 8:43 AM,  -,  -,N/A%,30.01 in,2.5 mi,SW,3.5 mph,  -,N/A,	 ,Mostly Cloudy
1434207360,6/13/2015 8:56 AM,  -,  -,N/A%,30.01 in,8.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1434207900,6/13/2015 9:05 AM,  -,  -,N/A%,30.01 in,10.0 mi,Variable,3.5 mph,  -,N/A,	 ,Partly Cloudy
1434210960,6/13/2015 9:56 AM,  -,  -,N/A%,29.99 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Clear
1434214560,6/13/2015 10:56 AM,  -,  -,N/A%,29.99 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1434218160,6/13/2015 11:56 AM,  -,  -,N/A%,29.99 in,10.0 mi,West,8.1 mph,  -,N/A,	 ,Clear
1434221760,6/13/2015 12:56 PM,  -,  -,N/A%,29.98 in,10.0 mi,SW,8.1 mph,  -,N/A,	 ,Clear
1434225360,6/13/2015 1:56 PM,  -,  -,N/A%,29.97 in,10.0 mi,SSW,9.2 mph,19.6 mph,N/A,	 ,Clear
1434228960,6/13/2015 2:56 PM,  -,  -,N/A%,29.96 in,10.0 mi,ESE,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1434232560,6/13/2015 3:56 PM,  -,  -,N/A%,29.96 in,10.0 mi,South,5.8 mph,  -,0.00 in,	 ,Scattered Clouds
1434236160,6/13/2015 4:56 PM,  -,  -,N/A%,29.95 in,10.0 mi,South,3.5 mph,  -,N/A,	 ,Clear
1434239760,6/13/2015 5:56 PM,  -,  -,N/A%,29.95 in,10.0 mi,South,4.6 mph,  -,N/A,	 ,Clear
1434243360,6/13/2015 6:56 PM,  -,  -,N/A%,29.97 in,10.0 mi,SSE,4.6 mph,  -,N/A,	 ,Clear
1434246960,6/13/2015 7:56 PM,  -,  -,N/A%,29.98 in,10.0 mi,SSE,3.5 mph,  -,N/A,	 ,Clear
1434250560,6/13/2015 8:56 PM,  -,  -,N/A%,29.99 in,10.0 mi,SSE,3.5 mph,  -,N/A,	 ,Clear
1434254160,6/13/2015 9:56 PM,  -,  -,N/A%,30.03 in,10.0 mi,North,15.0 mph,  -,N/A,	 ,Mostly Cloudy
1434254580,6/13/2015 10:03 PM,  -,  -,N/A%,30.03 in,10.0 mi,North,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1434257760,6/13/2015 10:56 PM,1.0 °F,  -,N/A%,30.03 in,  -,North,5.8 mph,  -,N/A,	 ,Scattered Clouds
1434261360,6/13/2015 11:56 PM,1.0 °F,  -,N/A%,30.04 in,  -,NNE,5.8 mph,  -,N/A,	 ,Clear
1434092160,6/12/2015 12:56 AM,  -,  -,N/A%,30.04 in,10.0 mi,NE,11.5 mph,  -,0.00 in,	 ,Partly Cloudy
1434095760,6/12/2015 1:56 AM,  -,  -,N/A%,30.00 in,10.0 mi,North,12.7 mph,  -,N/A,	 ,Clear
1434099360,6/12/2015 2:56 AM,  -,  -,N/A%,30.02 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Clear
1434102960,6/12/2015 3:56 AM,  -,  -,N/A%,30.03 in,10.0 mi,NNW,3.5 mph,  -,N/A,	 ,Partly Cloudy
1434105660,6/12/2015 4:41 AM,  -,  -,N/A%,30.05 in,10.0 mi,SW,8.1 mph,  -,N/A,	 ,Overcast
1434106440,6/12/2015 4:54 AM,  -,  -,N/A%,30.05 in,10.0 mi,WSW,4.6 mph,  -,N/A,	 ,Overcast
1434106560,6/12/2015 4:56 AM,  -,  -,N/A%,30.05 in,10.0 mi,WSW,4.6 mph,  -,N/A,	 ,Overcast
1434110160,6/12/2015 5:56 AM,  -,  -,N/A%,30.06 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1434111960,6/12/2015 6:26 AM,  -,  -,N/A%,30.06 in,7.0 mi,Calm,Calm,  -,0.00 in,Rain,Light Rain
1434113760,6/12/2015 6:56 AM,  -,  -,N/A%,30.06 in,10.0 mi,Calm,Calm,  -,0.00 in,	 ,Overcast
1434115200,6/12/2015 7:20 AM,  -,  -,N/A%,30.07 in,10.0 mi,West,3.5 mph,  -,0.01 in,	 ,Overcast
1434116100,6/12/2015 7:35 AM,  -,  -,N/A%,30.07 in,10.0 mi,West,4.6 mph,  -,0.01 in,Rain,Light Rain
1434116820,6/12/2015 7:47 AM,  -,  -,N/A%,30.08 in,10.0 mi,WSW,4.6 mph,  -,0.01 in,Rain,Light Rain
1434117360,6/12/2015 7:56 AM,  -,  -,N/A%,30.08 in,10.0 mi,Variable,6.9 mph,  -,0.01 in,Rain,Light Rain
1434118320,6/12/2015 8:12 AM,  -,  -,N/A%,30.08 in,10.0 mi,WSW,6.9 mph,  -,0.00 in,Rain,Light Rain
1434119760,6/12/2015 8:36 AM,  -,  -,N/A%,30.09 in,10.0 mi,West,6.9 mph,  -,0.00 in,Rain,Light Rain
1434120300,6/12/2015 8:45 AM,  -,  -,N/A%,30.09 in,10.0 mi,North,  -,  -,0.00 in,Rain,Light Rain
1434120960,6/12/2015 8:56 AM,  -,  -,N/A%,30.09 in,8.0 mi,North,  -,  -,0.01 in,Rain,Light Rain
1434122160,6/12/2015 9:16 AM,  -,  -,N/A%,30.09 in,2.5 mi,North,  -,  -,0.03 in,Rain,Rain
1434122820,6/12/2015 9:27 AM,  -,  -,N/A%,30.09 in,1.0 mi,North,  -,  -,0.14 in,Rain,Heavy Rain
1434122940,6/12/2015 9:29 AM,  -,  -,N/A%,30.09 in,0.8 mi,North,  -,  -,0.16 in,Rain,Heavy Rain
1434123240,6/12/2015 9:34 AM,  -,  -,N/A%,30.08 in,1.0 mi,North,  -,  -,0.20 in,Rain,Heavy Rain
1434123900,6/12/2015 9:45 AM,  -,  -,N/A%,30.08 in,1.0 mi,North,  -,  -,0.30 in,Rain,Heavy Rain
1434124560,6/12/2015 9:56 AM,  -,  -,N/A%,30.09 in,1.8 mi,NW,8.1 mph,  -,0.35 in,Rain,Rain
1434124860,6/12/2015 10:01 AM,  -,  -,N/A%,30.09 in,3.0 mi,NW,8.1 mph,  -,0.01 in,Rain,Rain
1434128160,6/12/2015 10:56 AM,  -,  -,N/A%,30.09 in,10.0 mi,NNW,6.9 mph,  -,0.05 in,Rain,Light Rain
1434131760,6/12/2015 11:56 AM,  -,  -,N/A%,30.09 in,10.0 mi,North,3.5 mph,  -,0.01 in,Rain,Light Rain
1434135360,6/12/2015 12:56 PM,  -,  -,N/A%,30.06 in,10.0 mi,NW,6.9 mph,  -,0.00 in,	 ,Partly Cloudy
1434138960,6/12/2015 1:56 PM,  -,  -,N/A%,30.05 in,10.0 mi,NNW,8.1 mph,  -,N/A,	 ,Clear
1434142560,6/12/2015 2:56 PM,  -,  -,N/A%,30.04 in,10.0 mi,Variable,3.5 mph,  -,N/A,	 ,Scattered Clouds
1434146160,6/12/2015 3:56 PM,  -,  -,N/A%,30.03 in,10.0 mi,Variable,3.5 mph,  -,N/A,	 ,Scattered Clouds
1434149760,6/12/2015 4:56 PM,  -,  -,N/A%,30.02 in,10.0 mi,South,3.5 mph,  -,N/A,	 ,Partly Cloudy
1434153360,6/12/2015 5:56 PM,  -,  -,N/A%,30.01 in,10.0 mi,WSW,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1434156960,6/12/2015 6:56 PM,  -,  -,N/A%,30.02 in,10.0 mi,SSW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1434160560,6/12/2015 7:56 PM,  -,  -,N/A%,30.04 in,10.0 mi,SSW,6.9 mph,  -,N/A,	 ,Partly Cloudy
1434164160,6/12/2015 8:56 PM,  -,  -,N/A%,30.05 in,10.0 mi,SSE,5.8 mph,  -,N/A,	 ,Clear
1434167760,6/12/2015 9:56 PM,  -,  -,N/A%,30.06 in,10.0 mi,South,6.9 mph,  -,N/A,	 ,Clear
1434171360,6/12/2015 10:56 PM,  -,  -,N/A%,30.06 in,10.0 mi,SSE,6.9 mph,  -,N/A,	 ,Partly Cloudy
1434172140,6/12/2015 11:09 PM,  -,  -,N/A%,30.06 in,6.0 mi,South,8.1 mph,  -,N/A,	 ,Haze
1434172560,6/12/2015 11:16 PM,  -,  -,N/A%,30.06 in,1.8 mi,SSE,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1434173160,6/12/2015 11:26 PM,  -,  -,N/A%,30.06 in,0.5 mi,South,9.2 mph,  -,N/A,Fog,Fog
1434174960,6/12/2015 11:56 PM,  -,  -,N/A%,30.05 in,0.2 mi,South,8.1 mph,  -,N/A,Fog,Fog
1434005760,6/11/2015 12:56 AM,  -,  -,N/A%,29.91 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1434009360,6/11/2015 1:56 AM,  -,  -,N/A%,29.90 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1434012960,6/11/2015 2:56 AM,  -,  -,N/A%,29.90 in,10.0 mi,NE,4.6 mph,  -,N/A,	 ,Clear
1434016560,6/11/2015 3:56 AM,  -,  -,N/A%,29.91 in,10.0 mi,NNE,4.6 mph,  -,N/A,	 ,Unknown
1434018900,6/11/2015 4:35 AM,  -,  -,N/A%,29.91 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1434020160,6/11/2015 4:56 AM,  -,  -,N/A%,29.92 in,10.0 mi,NE,4.6 mph,  -,N/A,	 ,Unknown
1434023760,6/11/2015 5:56 AM,  -,  -,N/A%,29.94 in,10.0 mi,North,3.5 mph,  -,N/A,	 ,Partly Cloudy
1434027360,6/11/2015 6:56 AM,  -,  -,N/A%,29.95 in,10.0 mi,North,4.6 mph,  -,N/A,	 ,Clear
1434030960,6/11/2015 7:56 AM,  -,  -,N/A%,29.96 in,10.0 mi,NNE,4.6 mph,  -,N/A,	 ,Clear
1434034560,6/11/2015 8:56 AM,  -,  -,N/A%,29.97 in,10.0 mi,NNE,5.8 mph,  -,N/A,	 ,Clear
1434038160,6/11/2015 9:56 AM,  -,  -,N/A%,29.97 in,10.0 mi,NE,4.6 mph,  -,N/A,	 ,Clear
1434041760,6/11/2015 10:56 AM,  -,  -,N/A%,29.97 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1434045360,6/11/2015 11:56 AM,  -,  -,N/A%,29.97 in,10.0 mi,East,6.9 mph,  -,N/A,	 ,Overcast
1434048780,6/11/2015 12:53 PM,  -,  -,N/A%,29.96 in,10.0 mi,East,12.7 mph,  -,N/A,Thunderstorm,Thunderstorm
1434048960,6/11/2015 12:56 PM,  -,  -,N/A%,29.97 in,10.0 mi,ENE,12.7 mph,  -,N/A,Thunderstorm,Thunderstorm
1434049680,6/11/2015 1:08 PM,  -,  -,N/A%,29.96 in,10.0 mi,ENE,11.5 mph,25.3 mph,N/A,Thunderstorm,Thunderstorm
1434052260,6/11/2015 1:51 PM,  -,  -,N/A%,29.96 in,10.0 mi,East,15.0 mph,20.7 mph,N/A,	 ,Overcast
1434052560,6/11/2015 1:56 PM,  -,  -,N/A%,29.96 in,10.0 mi,East,19.6 mph,24.2 mph,N/A,	 ,Mostly Cloudy
1434054420,6/11/2015 2:27 PM,  -,  -,N/A%,29.96 in,10.0 mi,ENE,21.9 mph,  -,N/A,Thunderstorm,Thunderstorm
1434056160,6/11/2015 2:56 PM,  -,  -,N/A%,29.94 in,10.0 mi,ENE,18.4 mph,26.5 mph,N/A,Thunderstorm,Thunderstorm
1434059760,6/11/2015 3:56 PM,  -,N/A%,29.93 in,8.0 mi,SE,13.8 mph,24.2 mph,0.16 in,Rain,"	,",Thunderstorm
1434061500,6/11/2015 4:25 PM,  -,  -,N/A%,29.92 in,10.0 mi,East,20.7 mph,  -,0.00 in,	 ,Partly Cloudy
1434062040,6/11/2015 4:34 PM,  -,  -,N/A%,29.92 in,10.0 mi,ENE,19.6 mph,  -,0.00 in,Thunderstorm,Thunderstorm
1434063360,6/11/2015 4:56 PM,  -,N/A%,29.96 in,4.0 mi,East,13.8 mph,19.6 mph,0.08 in,Rain,"	,",Thunderstorm
1434065160,6/11/2015 5:26 PM,  -,N/A%,29.93 in,10.0 mi,East,15.0 mph,  -,0.09 in,Rain,"	,",Thunderstorm
1434066960,6/11/2015 5:56 PM,  -,  -,N/A%,29.94 in,10.0 mi,East,11.5 mph,  -,0.09 in,Thunderstorm,Thunderstorm
1434069480,6/11/2015 6:38 PM,  -,N/A%,30.01 in,1.2 mi,West,19.6 mph,33.4 mph,0.13 in,Rain,"	,",Thunderstorm
1434070560,6/11/2015 6:56 PM,  -,N/A%,29.98 in,8.0 mi,ESE,8.1 mph,  -,0.19 in,Rain,"	,",Thunderstorm
1434072480,6/11/2015 7:28 PM,  -,N/A%,29.97 in,10.0 mi,ENE,19.6 mph,26.5 mph,0.02 in,Rain,"	,",Thunderstorm
1434073260,6/11/2015 7:41 PM,  -,  -,N/A%,30.01 in,10.0 mi,North,12.7 mph,28.8 mph,0.02 in,Rain,Light Rain
1434074160,6/11/2015 7:56 PM,  -,  -,N/A%,30.04 in,10.0 mi,North,  -,  -,0.02 in,Rain,Light Rain
1434077760,6/11/2015 8:56 PM,  -,  -,N/A%,30.06 in,9.0 mi,NNE,19.6 mph,25.3 mph,0.02 in,Rain,Light Rain
1434081360,6/11/2015 9:56 PM,  -,  -,N/A%,30.04 in,10.0 mi,ENE,18.4 mph,29.9 mph,0.03 in,	 ,Clear
1434084960,6/11/2015 10:56 PM,  -,  -,N/A%,30.07 in,10.0 mi,ENE,12.7 mph,  -,N/A,Thunderstorm,Thunderstorm
1434086280,6/11/2015 11:18 PM,  -,  -,N/A%,30.07 in,10.0 mi,ENE,9.2 mph,  -,N/A,	 ,Clear
1434087960,6/11/2015 11:46 PM,  -,  -,N/A%,30.09 in,10.0 mi,NNW,4.6 mph,  -,N/A,Thunderstorm,Thunderstorm
1434088560,6/11/2015 11:56 PM,  -,  -,N/A%,30.11 in,10.0 mi,SSW,15.0 mph,21.9 mph,N/A,	 ,Overcast
1433919360,6/10/2015 12:56 AM,  -,  -,N/A%,30.05 in,10.0 mi,ESE,9.2 mph,  -,N/A,	 ,Clear
1433922960,6/10/2015 1:56 AM,  -,  -,N/A%,30.05 in,10.0 mi,ENE,4.6 mph,  -,N/A,	 ,Scattered Clouds
1433926560,6/10/2015 2:56 AM,  -,  -,N/A%,30.03 in,10.0 mi,North,6.9 mph,  -,N/A,	 ,Clear
1433930160,6/10/2015 3:56 AM,  -,  -,N/A%,30.01 in,10.0 mi,NNE,6.9 mph,  -,N/A,	 ,Clear
1433933760,6/10/2015 4:56 AM,  -,  -,N/A%,30.00 in,10.0 mi,ENE,8.1 mph,  -,N/A,	 ,Unknown
1433937360,6/10/2015 5:56 AM,  -,  -,N/A%,30.00 in,10.0 mi,ENE,11.5 mph,  -,N/A,	 ,Scattered Clouds
1433940960,6/10/2015 6:56 AM,  -,  -,N/A%,30.00 in,10.0 mi,NE,8.1 mph,  -,0.00 in,Rain,Light Rain
1433944560,6/10/2015 7:56 AM,  -,  -,N/A%,29.99 in,10.0 mi,ENE,12.7 mph,  -,0.00 in,	 ,Scattered Clouds
1433948160,6/10/2015 8:56 AM,  -,  -,N/A%,29.99 in,10.0 mi,East,6.9 mph,  -,N/A,	 ,Clear
1433951760,6/10/2015 9:56 AM,  -,  -,N/A%,29.98 in,10.0 mi,NNE,6.9 mph,  -,N/A,	 ,Clear
1433955360,6/10/2015 10:56 AM,  -,  -,N/A%,29.98 in,10.0 mi,ENE,6.9 mph,  -,N/A,	 ,Clear
1433958960,6/10/2015 11:56 AM,  -,  -,N/A%,29.96 in,10.0 mi,NNE,13.8 mph,  -,N/A,	 ,Clear
1433962560,6/10/2015 12:56 PM,  -,  -,N/A%,29.95 in,10.0 mi,North,11.5 mph,  -,N/A,	 ,Clear
1433966160,6/10/2015 1:56 PM,  -,  -,N/A%,29.93 in,10.0 mi,NE,12.7 mph,  -,N/A,	 ,Clear
1433969760,6/10/2015 2:56 PM,  -,  -,N/A%,29.89 in,10.0 mi,East,11.5 mph,  -,N/A,	 ,Clear
1433973360,6/10/2015 3:56 PM,  -,  -,N/A%,29.88 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1433973780,6/10/2015 4:03 PM,  -,  -,N/A%,29.87 in,10.0 mi,Calm,Calm,  -,N/A,Thunderstorm,Thunderstorm
1433976180,6/10/2015 4:43 PM,  -,N/A%,29.88 in,7.0 mi,WSW,28.8 mph,40.3 mph,0.01 in,Rain,"	,",Thunderstorm
1433976960,6/10/2015 4:56 PM,  -,N/A%,29.89 in,10.0 mi,WSW,19.6 mph,33.4 mph,0.01 in,Rain,"	,",Thunderstorm
1433978580,6/10/2015 5:23 PM,  -,  -,N/A%,29.90 in,10.0 mi,NW,11.5 mph,18.4 mph,0.00 in,	 ,Clear
1433980560,6/10/2015 5:56 PM,  -,  -,N/A%,29.90 in,10.0 mi,NE,15.0 mph,  -,0.00 in,Thunderstorm,Thunderstorm
1433981760,6/10/2015 6:16 PM,  -,  -,N/A%,29.89 in,10.0 mi,NE,18.4 mph,24.2 mph,N/A,	 ,Partly Cloudy
1433984160,6/10/2015 6:56 PM,  -,  -,N/A%,29.88 in,10.0 mi,NNE,13.8 mph,21.9 mph,N/A,	 ,Clear
1433987760,6/10/2015 7:56 PM,  -,  -,N/A%,29.87 in,10.0 mi,NNE,8.1 mph,  -,N/A,	 ,Clear
1433991360,6/10/2015 8:56 PM,  -,  -,N/A%,29.90 in,10.0 mi,North,4.6 mph,  -,N/A,	 ,Unknown
1433994960,6/10/2015 9:56 PM,  -,  -,N/A%,29.92 in,10.0 mi,North,6.9 mph,  -,N/A,	 ,Unknown
1433998560,6/10/2015 10:56 PM,  -,  -,N/A%,29.91 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1434002160,6/10/2015 11:56 PM,  -,  -,N/A%,29.91 in,10.0 mi,North,5.8 mph,  -,N/A,	 ,Clear
1433832960,6/9/2015 12:56 AM,  -,  -,N/A%,30.22 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1433836560,6/9/2015 1:56 AM,  -,  -,N/A%,30.21 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1433840160,6/9/2015 2:56 AM,  -,  -,N/A%,30.19 in,10.0 mi,NE,3.5 mph,  -,N/A,	 ,Clear
1433843760,6/9/2015 3:56 AM,  -,  -,N/A%,30.20 in,10.0 mi,NE,3.5 mph,  -,N/A,	 ,Unknown
1433847360,6/9/2015 4:56 AM,  -,  -,N/A%,30.19 in,10.0 mi,NE,3.5 mph,  -,N/A,	 ,Unknown
1433850960,6/9/2015 5:56 AM,  -,  -,N/A%,30.19 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1433854560,6/9/2015 6:56 AM,  -,  -,N/A%,30.19 in,10.0 mi,North,3.5 mph,  -,N/A,	 ,Clear
1433858160,6/9/2015 7:56 AM,  -,  -,N/A%,30.19 in,10.0 mi,North,3.5 mph,  -,N/A,	 ,Clear
1433861760,6/9/2015 8:56 AM,  -,  -,N/A%,30.19 in,10.0 mi,West,5.8 mph,  -,N/A,	 ,Partly Cloudy
1433865360,6/9/2015 9:56 AM,  -,  -,N/A%,30.17 in,10.0 mi,SSW,8.1 mph,  -,N/A,	 ,Clear
1433868960,6/9/2015 10:56 AM,  -,  -,N/A%,30.16 in,10.0 mi,SSW,10.4 mph,17.3 mph,N/A,	 ,Clear
1433872560,6/9/2015 11:56 AM,  -,  -,N/A%,30.15 in,10.0 mi,SSW,10.4 mph,17.3 mph,N/A,	 ,Clear
1433876160,6/9/2015 12:56 PM,  -,  -,N/A%,30.14 in,10.0 mi,SE,8.1 mph,16.1 mph,N/A,	 ,Clear
1433879760,6/9/2015 1:56 PM,  -,  -,N/A%,30.12 in,10.0 mi,South,8.1 mph,20.7 mph,N/A,	 ,Clear
1433883360,6/9/2015 2:56 PM,  -,  -,N/A%,30.11 in,10.0 mi,South,15.0 mph,19.6 mph,N/A,	 ,Clear
1433886960,6/9/2015 3:56 PM,  -,  -,N/A%,30.09 in,10.0 mi,SSE,15.0 mph,20.7 mph,N/A,	 ,Clear
1433890560,6/9/2015 4:56 PM,  -,  -,N/A%,30.08 in,10.0 mi,SSE,15.0 mph,  -,N/A,	 ,Clear
1433894160,6/9/2015 5:56 PM,  -,  -,N/A%,30.07 in,10.0 mi,SSE,12.7 mph,  -,N/A,	 ,Clear
1433897760,6/9/2015 6:56 PM,  -,  -,N/A%,30.07 in,10.0 mi,SSE,11.5 mph,  -,N/A,	 ,Clear
1433901360,6/9/2015 7:56 PM,  -,  -,N/A%,30.07 in,10.0 mi,SE,8.1 mph,  -,N/A,	 ,Clear
1433904960,6/9/2015 8:56 PM,  -,  -,N/A%,30.08 in,10.0 mi,SE,9.2 mph,  -,N/A,	 ,Unknown
1433908560,6/9/2015 9:56 PM,  -,  -,N/A%,30.09 in,10.0 mi,SE,10.4 mph,  -,N/A,	 ,Unknown
1433912160,6/9/2015 10:56 PM,  -,  -,N/A%,30.08 in,10.0 mi,ESE,10.4 mph,  -,N/A,	 ,Mostly Cloudy
1433915760,6/9/2015 11:56 PM,  -,  -,N/A%,30.07 in,10.0 mi,ESE,10.4 mph,  -,0.00 in,	 ,Scattered Clouds
1433746560,6/8/2015 12:56 AM,  -,  -,N/A%,30.26 in,10.0 mi,North,5.8 mph,  -,N/A,	 ,Clear
1433750160,6/8/2015 1:56 AM,  -,  -,N/A%,30.26 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1433753760,6/8/2015 2:56 AM,  -,  -,N/A%,30.27 in,10.0 mi,WNW,5.8 mph,  -,N/A,	 ,Clear
1433757360,6/8/2015 3:56 AM,  -,  -,N/A%,30.27 in,10.0 mi,SW,10.4 mph,  -,N/A,	 ,Clear
1433760960,6/8/2015 4:56 AM,  -,  -,N/A%,30.28 in,10.0 mi,SE,4.6 mph,  -,N/A,	 ,Clear
1433764560,6/8/2015 5:56 AM,  -,  -,N/A%,30.28 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1433768160,6/8/2015 6:56 AM,  -,  -,N/A%,30.28 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1433771760,6/8/2015 7:56 AM,  -,  -,N/A%,30.28 in,10.0 mi,West,3.5 mph,  -,0.01 in,	 ,Clear
